id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens
436551,522917,16000,16000,15900.0, 36 months,16.35,565.27,E,E1,Goldman Sachs,1 year,RENT,80000.0,Verified,Sep-09,Fully Paid,n,debt_consolidation,Debt Consolidation,NY,9.63,0,Sep-00,1,10,0,17199,98.3,22,f,0.0,0.0,20633.21478,20504.26,16000.0,4633.21,0.0,0.0,Sep-12,899.47,Feb-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436556,522931,1500,1500,1489.352049, 36 months,12.18,49.95,B,B4,Aspire,5 years,RENT,18000.0,Source Verified,Sep-09,Charged Off,n,other,Personal loan for new apt,NY,14.4,0,Dec-96,0,10,0,7994,62.9,19,f,0.0,0.0,1096.92,1082.81,849.64,247.28,0.0,0.0,Jul-11,49.95,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436358,522162,9800,9800,9690.273716, 36 months,8.94,311.37,A,A5,D&R Electric,10+ years,MORTGAGE,75000.0,Source Verified,Sep-09,Fully Paid,n,car,to buy a truck,MD,2.85,0,Feb-98,1,5,0,8922,40.6,25,f,0.0,0.0,11208.91552,11073.94,9800.0,1408.92,0.0,0.0,Sep-12,335.38,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
433014,515376,20000,20000,19504.11715, 36 months,11.83,662.68,B,B3,CareerBuilder.com,2 years,RENT,75000.0,Verified,Sep-09,Fully Paid,n,wedding,Personal,IL,5.66,0,Jan-93,0,17,0,25818,53.5,38,f,0.0,0.0,23722.7099,23120.59,20000.0,3722.71,0.0,0.0,Mar-12,4550.47,Mar-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436481,522588,5375,5375,5251.430095, 36 months,8.94,170.78,A,A5,GTSI,7 years,MORTGAGE,139913.0,Verified,Aug-09,Fully Paid,n,credit_card,Want lower loan rate,MD,15.13,0,Sep-84,0,14,0,74809,58.7,28,f,0.0,0.0,6011.960245,5861.1,5375.0,636.96,0.0,0.0,Aug-11,18.41,Aug-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436479,522689,12800,12800,12542.76533, 36 months,11.83,424.12,B,B3,Not Provided,< 1 year,OTHER,35000.0,Verified,Sep-09,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,CA,11.66,0,May-98,3,6,0,13608,49.1,25,f,0.0,0.0,15283.43433,14964.32,12800.0,2462.22,21.20999999,0.0,Sep-12,421.44,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436466,522651,20000,20000,19546.76819, 36 months,11.48,659.37,B,B2,Random House,5 years,RENT,50950.0,Verified,Aug-09,Fully Paid,n,debt_consolidation,coming out of the denial cave,NY,9.19,0,Sep-97,0,13,0,14818,26.3,31,f,0.0,0.0,23737.27458,23186.74,20000.0,3737.27,0.0,0.0,Sep-12,697.38,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435975,521312,10000,10000,9876.10347, 36 months,8.59,316.11,A,A4,IBM,4 years,OWN,87000.0,Verified,Sep-09,Fully Paid,n,credit_card,Refinance CC Due to Random Rate Incr.,MA,2.62,0,Oct-99,1,6,0,10045,33.4,16,f,0.0,0.0,11366.603,11216.5,10000.0,1366.6,0.0,0.0,Jun-12,1255.35,Jun-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436433,512130,4000,4000,3750.0, 36 months,11.48,131.88,B,B2,LBJ hospital,8 years,RENT,45204.0,Verified,Aug-09,Fully Paid,n,debt_consolidation,cosolidate,TX,21.48,0,Jun-99,1,12,0,2529,11.7,26,f,0.0,0.0,4135.273008,3876.82,4000.0,135.27,0.0,0.0,Jun-10,82.45,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436294,521975,5000,5000,4746.42793, 36 months,11.14,164.02,B,B1,Fleet Car Carriers,< 1 year,RENT,30000.0,Source Verified,Aug-09,Fully Paid,n,educational,Education,NY,10.32,0,Jun-05,1,10,0,2350,7.9,12,f,0.0,0.0,5904.997569,5593.38,5000.0,905.0,0.0,0.0,Sep-12,165.67,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436389,522262,11225,11225,10852.98235, 36 months,11.14,368.22,B,B1,York Machine Works,2 years,MORTGAGE,53590.0,Not Verified,Aug-09,Fully Paid,n,debt_consolidation,Trade High APR for Lower APR,CA,8.89,0,Oct-99,2,7,0,13243,68.2,14,f,0.0,0.0,13137.09669,12687.08,11225.0,1912.1,0.0,0.0,Jan-12,3196.76,Dec-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
434456,518303,3600,3600,3600.0, 36 months,11.48,118.69,B,B2,mercedes benz,4 years,MORTGAGE,20004.0,Not Verified,Sep-09,Fully Paid,n,educational,"$3,600 loan",CA,3.6,0,Jun-05,2,5,0,3475,21.6,5,f,0.0,0.0,3771.183278,3771.18,3600.0,171.18,0.0,0.0,Apr-10,5.44,Aug-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436364,522164,8400,8400,8050.0, 36 months,8.94,266.89,A,A5,County of San Bernardino,10+ years,RENT,55000.0,Not Verified,Aug-09,Fully Paid,n,debt_consolidation,Goodbye Hi Interest!,CA,6.52,0,Dec-01,0,6,0,7883,45.6,31,f,0.0,0.0,8752.525298,8387.84,8400.0,352.53,0.0,0.0,Mar-10,7422.71,Apr-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435864,521125,20000,20000,16528.72698, 36 months,14.26,686.12,C,C5,CITY OF SANTA BARBARA,10+ years,RENT,80004.0,Verified,Sep-09,Fully Paid,n,debt_consolidation,Consolidate Bills,CA,21.19,1,Dec-80,2,10,0,11035,43.1,22,f,0.0,0.0,24652.12137,19858.07,20000.0,4652.12,0.0,0.0,Jun-12,2714.97,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436320,522062,10000,10000,9771.42793, 36 months,11.14,328.04,B,B1,Best Buy,2 years,MORTGAGE,26004.0,Not Verified,Aug-09,Fully Paid,n,credit_card,Refinancing credit cards to 1 payment,PA,6.55,0,Jul-02,1,9,0,9027,37.6,20,f,0.0,0.0,11810.05336,11527.95,10000.0,1810.05,0.0,0.0,Sep-12,331.45,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435305,520073,14400,14400,14179.80247, 36 months,12.53,481.92,B,B5,Venice Consulting Group,< 1 year,RENT,75000.0,Verified,Sep-09,Fully Paid,n,debt_consolidation,Request to Consolidate debt,CA,9.66,0,Sep-96,0,6,0,16916,78.7,10,f,0.0,0.0,17348.9319,17069.61,14400.0,2948.93,0.0,0.0,Sep-12,509.2,Feb-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436279,521928,10400,10400,10150.0, 36 months,8.94,330.43,A,A5,Retif,4 years,MORTGAGE,37000.0,Not Verified,Aug-09,Fully Paid,n,credit_card,I refuse to pay higher interest!,LA,8.37,0,Jun-95,0,7,0,24416,36.7,17,f,0.0,0.0,10766.16968,10507.37,10400.0,366.17,0.0,0.0,Feb-10,9150.02,Feb-10,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436278,521933,10000,10000,9851.82839, 36 months,13.22,338.01,C,C2,NGP Management  LLC,< 1 year,RENT,48000.0,Verified,Sep-09,Fully Paid,n,credit_card,Credit Card / Unsecured Loan Refinance,MA,22.43,0,Aug-03,0,8,0,5082,37.6,14,f,0.0,0.0,12113.87412,11919.52,10000.0,2113.87,0.0,0.0,Apr-12,1986.4,Aug-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
424104,499606,20000,20000,19854.45916, 36 months,12.18,666.0,B,B4,Sutter Health Support Services,1 year,MORTGAGE,157200.0,Verified,Sep-09,Fully Paid,n,educational,College Expenese,CA,8.95,0,Jan-90,3,13,0,31340,61.3,27,f,0.0,0.0,23303.14427,23115.94,20000.0,3303.14,0.0,0.0,Jul-11,9329.72,Jun-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436243,521802,6000,6000,5950.0, 36 months,8.59,189.67,A,A4,Trinity Health,2 years,MORTGAGE,52000.0,Verified,Aug-09,Fully Paid,n,other,Adoption Loan,MI,21.6,0,Oct-00,2,13,0,10813,14.9,20,f,0.0,0.0,6503.525518,6449.33,6000.0,503.53,0.0,0.0,Nov-10,4039.09,Nov-10,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436240,448641,12000,12000,11778.43601, 36 months,11.14,393.65,B,B1,Woods Hole Oceanographic Institution,5 years,MORTGAGE,85000.0,Source Verified,Aug-09,Fully Paid,n,home_improvement,Kitchen remodel,MA,6.58,0,Jul-93,0,7,0,0,0.0,30,f,0.0,0.0,14167.82314,13893.96,12000.0,2167.82,0.0,0.0,Aug-12,785.82,Dec-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
434858,519201,17500,17500,16690.15506, 36 months,12.87,588.59,C,C1,Clear,1 year,RENT,120000.0,Verified,Sep-09,Fully Paid,n,credit_card,Debt Consolidation,NV,14.98,0,Jan-02,2,8,0,10488,45.0,24,f,0.0,0.0,20720.18907,19708.2,17500.0,3220.19,0.0,0.0,Oct-11,21.68,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
432184,513506,2200,2200,2200.0, 36 months,12.53,73.63,B,B5,Morale Rec & Welfare Naval Support Activity,4 years,RENT,27500.0,Not Verified,Aug-09,Fully Paid,n,debt_consolidation,single mom wants to get out of debt,PA,23.26,1,Nov-90,0,10,0,15225,55.0,21,f,0.0,0.0,2629.659527,2629.66,2200.0,429.66,0.0,0.0,Feb-12,572.81,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
384157,414973,5000,5000,4950.0, 36 months,7.4,155.3,A,A2,Luck Brothers Inc,10+ years,OWN,85800.0,Not Verified,Aug-09,Fully Paid,n,debt_consolidation,2009 Loan consolidation,NY,7.92,0,Oct-78,0,7,0,1874,5.5,17,f,0.0,0.0,5590.586144,5534.68,5000.0,590.59,0.0,0.0,Sep-12,171.64,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
431198,511674,2000,2000,2000.0, 36 months,16.0,70.32,D,D5,US National Central Bureau - Interpol,4 years,MORTGAGE,79000.0,Not Verified,Aug-09,Fully Paid,n,small_business,Starting business after military,IL,12.58,0,Aug-00,2,9,0,4047,30.7,17,f,0.0,0.0,2531.276431,2531.28,2000.0,531.28,0.0,0.0,Sep-12,79.9,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436215,521389,20000,20000,16874.06005, 36 months,14.26,686.12,C,C5,Eternally Healthy LLC,3 years,RENT,108901.0,Verified,Sep-09,Charged Off,n,debt_consolidation,Loan To Eliminate Credit Card Debt,FL,13.43,0,Dec-91,0,6,1,30497,93.8,14,f,0.0,0.0,17837.89,13880.79,13543.88,4294.01,0.0,0.0,Dec-11,30.42,May-16,0.0,INDIVIDUAL,0,0.0,0,1.0,0.0
436117,521570,10000,9875,9743.359241, 36 months,7.74,308.29,A,A3,Gandinnovations,3 years,RENT,54996.0,Verified,Sep-09,Fully Paid,n,major_purchase,3 year 100% guaranteed loan,NJ,9.01,0,Dec-89,0,7,0,9040,12.8,17,f,0.0,0.0,11069.70071,10913.7,9875.0,1194.7,0.0,0.0,Apr-12,1827.13,Nov-13,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
422630,497219,10000,10000,9750.0, 36 months,11.14,328.04,B,B1,Hartford Financial Services Group,2 years,MORTGAGE,21600.0,Verified,Aug-09,Fully Paid,n,other,Loan,CT,8.28,0,Jan-04,2,15,0,4328,10.3,19,f,0.0,0.0,10965.68548,10691.56,10000.0,965.69,0.0,0.0,Sep-10,7358.0,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436222,521734,7550,7550,7550.0, 36 months,14.61,260.29,D,D1,US Census Bureau,< 1 year,RENT,21324.0,Verified,Aug-09,Fully Paid,n,debt_consolidation,Personal Consolidation Loan,NY,17.61,0,Nov-00,0,5,0,10948,96.9,8,f,0.0,0.0,8580.162459,8580.16,7550.0,1030.16,0.0,0.0,Nov-10,200.36,Mar-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436178,521662,6700,6700,6700.0, 36 months,15.31,233.27,D,D3,AT&T Inc.,< 1 year,RENT,27600.0,Verified,Sep-09,Fully Paid,n,wedding,Vegas Wedding/ Fiji Honeymoon,NV,3.78,0,Aug-00,1,8,0,4200,56.0,13,f,0.0,0.0,7929.315423,7929.32,6700.0,1229.32,0.0,0.0,Mar-11,3965.29,Oct-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
386188,418319,9500,9500,9450.0, 36 months,16.35,335.63,E,E1,Snohomish Fire & Rescue,4 years,RENT,64000.0,Not Verified,Aug-09,Fully Paid,n,small_business,"Family Farm needs to buy seed, etc.",WA,9.51,0,Feb-97,1,11,0,17105,38.8,26,f,0.0,0.0,11311.12957,11251.6,9500.0,1794.35,16.77999994,0.0,Mar-11,13.92,Feb-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
414608,481389,3000,3000,2987.705225, 36 months,8.94,95.32,A,A5,Caterpillar Inc.,2 years,OWN,20000.0,Not Verified,Aug-09,Fully Paid,n,debt_consolidation,Credit Card,IL,1.8,0,Sep-00,1,4,0,2087,50.9,4,f,0.0,0.0,3431.288452,3416.28,3000.0,431.29,0.0,0.0,Sep-12,105.33,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
426389,503349,11000,11000,10540.42212, 36 months,8.94,349.49,A,A5,Naval Air Systems Command,10+ years,RENT,116000.0,Verified,Aug-09,Fully Paid,n,credit_card,CC Refinance,MD,7.14,0,May-86,0,20,0,22162,17.5,48,f,0.0,0.0,12385.28121,11856.38,11000.0,1385.28,0.0,0.0,Sep-11,4403.95,Sep-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436152,521620,11000,11000,10566.57426, 36 months,8.94,349.49,A,A5,WildCat Corporation,9 years,RENT,43000.0,Not Verified,Aug-09,Fully Paid,n,debt_consolidation,Help Son Get Out of Debt After College,NY,11.0,1,Apr-85,0,14,0,2140,5.4,31,f,0.0,0.0,12270.21378,11778.51,11000.0,1270.21,0.0,0.0,Dec-11,47.31,Aug-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436141,521607,3600,3600,3325.0, 36 months,11.83,119.29,B,B3,Universal Health Svcs.,1 year,MORTGAGE,121000.0,Not Verified,Aug-09,Fully Paid,n,home_improvement,Home improvement,VA,15.14,0,Jan-89,1,9,0,25998,74.6,58,f,0.0,0.0,3737.012399,3451.55,3600.0,137.01,0.0,0.0,Jan-10,3380.69,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
350904,353267,15000,15000,14509.09493, 36 months,12.87,504.5,C,C1,Philips,1 year,RENT,56000.0,Not Verified,Sep-09,Fully Paid,n,debt_consolidation,Looking to consolidate debt,GA,22.18,0,Aug-00,2,19,0,5170,8.6,32,f,0.0,0.0,18161.92855,17509.68,14999.99,3161.93,0.0,0.0,Sep-12,514.66,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435614,520672,10000,10000,9645.952516, 36 months,12.18,333.0,B,B4,B.I. Chemicals,2 years,MORTGAGE,102000.0,Not Verified,Aug-09,Fully Paid,n,debt_consolidation,loan,VA,13.96,0,Aug-95,4,24,0,30932,41.0,66,f,0.0,0.0,11967.54027,11530.62,10000.0,1967.54,0.0,0.0,Oct-12,18.02,Oct-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
372947,392343,5000,5000,4839.401902, 36 months,12.18,166.5,B,B4,The Evergreen Corporation dba Evergreen Construction,1 year,RENT,53500.0,Source Verified,Aug-09,Fully Paid,n,wedding,"Honeymoon booking, wedding expenses",GA,17.64,0,Dec-02,0,13,0,7398,37.9,13,f,0.0,0.0,5993.968258,5794.2,5000.0,993.97,0.0,0.0,Sep-12,173.68,Oct-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436078,521492,2000,2000,2000.0, 36 months,7.74,62.44,A,A3,sodexo,1 year,RENT,51000.0,Not Verified,Aug-09,Fully Paid,n,other,Personal Loan,NJ,6.45,0,Feb-00,3,6,0,0,0.0,20,f,0.0,0.0,2201.283162,2201.28,2000.0,201.28,0.0,0.0,Jun-11,953.45,Jun-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436061,521465,20000,20000,19550.0, 36 months,13.57,679.37,C,C3,Jolley Urga Wirth Woodbury & Standish,4 years,RENT,100000.0,Source Verified,Sep-09,Fully Paid,n,home_improvement,My Own 203K Home Improvement Loan,NV,18.81,0,Sep-99,6,19,0,0,0.0,34,f,0.0,0.0,20227.88,19772.75,20000.0,227.88,0.0,0.0,Oct-09,20228.76,Mar-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436027,521417,9000,9000,8500.0, 36 months,8.94,285.95,A,A5,ANHEUSER BUSH SALES OF CANTON,10+ years,MORTGAGE,54000.0,Verified,Sep-09,Fully Paid,n,home_improvement,to finish addition on house,OH,9.38,0,Jan-89,1,12,0,59968,74.6,20,f,0.0,0.0,9319.273454,8801.55,9000.0,319.27,0.0,0.0,Feb-10,8180.12,Feb-10,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436032,521429,16000,16000,15704.11657, 36 months,11.83,530.15,B,B3,Griffin Fence,7 years,MORTGAGE,41196.0,Source Verified,Aug-09,Fully Paid,n,debt_consolidation,Credit cards,FL,10.75,0,Nov-00,2,12,0,16849,39.8,30,f,0.0,0.0,19086.71775,18720.64,16000.0,3086.72,0.0,0.0,Sep-12,572.46,May-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436018,521397,16000,16000,14983.83878, 36 months,12.87,538.14,C,C1,"Chico's, FAS",1 year,MORTGAGE,52000.0,Not Verified,Sep-09,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,TX,12.48,0,Oct-97,0,9,0,15499,74.9,25,f,0.0,0.0,19372.68683,18024.97,16000.0,3372.69,0.0,0.0,Sep-12,549.39,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435987,521353,13200,13200,12954.80247, 36 months,12.53,441.76,B,B5,JG Boswell Company,2 years,RENT,46596.0,Verified,Aug-09,Fully Paid,n,debt_consolidation,FT Employee FT Student FT Parent,CA,7.98,0,Nov-89,1,15,0,10683,70.3,23,f,0.0,0.0,15903.57006,15594.13,13200.0,2703.57,0.0,0.0,Sep-12,468.91,May-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
436010,521386,12000,12000,11575.0, 36 months,12.53,401.6,B,B5,Silverado Resort,10+ years,MORTGAGE,60000.0,Not Verified,Aug-09,Charged Off,n,debt_consolidation,Credit Card Consolidation,CA,19.32,0,Oct-99,1,7,0,14855,82.1,22,f,0.0,0.0,2483.97,2395.89,1407.53,595.77,0.0,480.67,Feb-10,401.6,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435974,521328,12000,12000,11400.0, 36 months,8.94,381.26,A,A5,CA Department of Finance,2 years,MORTGAGE,56628.0,Not Verified,Aug-09,Fully Paid,n,debt_consolidation,Debt Consolidation,CA,7.42,0,Jan-00,0,11,0,7141,24.3,18,f,0.0,0.0,13160.07632,12502.07,12000.0,1160.08,0.0,0.0,Jan-11,7457.85,Jan-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435969,521308,20000,20000,19522.10915, 36 months,11.83,662.68,B,B3,Quest Software,< 1 year,RENT,129000.0,Verified,Sep-09,Fully Paid,n,debt_consolidation,Payoff small business debt,CA,16.51,0,Jan-94,0,13,0,23727,31.3,31,f,0.0,0.0,23761.07154,23179.65,20000.0,3761.07,0.0,0.0,May-12,88.5,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435960,521279,4500,4500,4475.0, 36 months,16.35,158.99,E,E1,"Now Technologies, Inc.",1 year,MORTGAGE,75000.0,Not Verified,Aug-09,Fully Paid,n,home_improvement,Room Addition Loan,MD,12.94,1,May-00,1,5,0,2453,94.3,22,f,0.0,0.0,4868.71275,4841.66,4500.0,368.71,0.0,0.0,May-10,1742.18,May-10,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435953,481517,10000,10000,9824.388264, 36 months,14.26,343.06,C,C5,"Paladin Logic, Limited",2 years,MORTGAGE,94500.0,Verified,Sep-09,Fully Paid,n,small_business,Bridge Loan,TX,11.63,0,Jan-78,3,10,0,63567,70.2,28,f,0.0,0.0,12350.05092,12116.9,10000.0,2350.05,0.0,0.0,Sep-12,362.26,Jul-14,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435946,515368,4575,4575,4196.765021, 36 months,11.48,150.84,B,B2,Duval Multi-Residential Services Inc,3 years,RENT,17000.0,Not Verified,Sep-09,Fully Paid,n,credit_card,lower interest rates,FL,18.14,0,Oct-01,0,4,0,10934,65.5,8,f,0.0,0.0,5429.839798,4968.33,4575.0,854.84,0.0,0.0,Sep-12,162.67,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435909,521195,2400,2400,2400.0, 36 months,8.94,76.26,A,A5,Bridgeway Church,9 years,RENT,22790.0,Not Verified,Aug-09,Fully Paid,n,moving,Moving Expenses 2009,OK,17.06,0,Feb-92,0,3,0,8043,29.2,21,f,0.0,0.0,2499.943569,2499.94,2400.0,99.94,0.0,0.0,Mar-10,2020.12,Mar-10,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435921,521210,5000,5000,4830.34942, 36 months,13.22,169.01,C,C2,"Hi Lex Controls, Inc",4 years,RENT,39500.0,Source Verified,Aug-09,Fully Paid,n,car,Auto savings boost,MI,1.12,0,Sep-98,1,5,0,1536,15.8,9,f,0.0,0.0,6084.051528,5862.66,5000.0,1084.05,0.0,0.0,Sep-12,177.48,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435880,521153,20000,20000,13975.0, 36 months,16.7,710.03,E,E2,Therapy Management Coporation,2 years,MORTGAGE,90000.0,Verified,Sep-09,Fully Paid,n,debt_consolidation,Debt Consolidation,TX,21.8,0,Mar-92,0,25,0,39926,78.3,57,f,0.0,0.0,23794.96044,16626.75,20000.0,3794.96,0.0,0.0,Mar-11,7842.58,May-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
433800,517054,11750,11750,11750.0, 36 months,15.31,409.08,D,D3,TIAA-CREF,1 year,RENT,50004.0,Verified,Aug-09,Fully Paid,n,debt_consolidation,Debt Consolidating,CO,22.51,0,Jan-99,3,7,0,32470,87.5,24,f,0.0,0.0,14621.18025,14621.18,11750.0,2871.18,0.0,0.0,Mar-12,2762.84,Feb-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435871,520832,8000,8000,7700.0, 36 months,13.92,273.1,C,C4,retired,< 1 year,MORTGAGE,37732.83,Verified,Sep-09,Charged Off,n,small_business,We desire funding to expand our inventory,TX,5.88,0,Jun-00,2,5,0,2195,24.1,16,f,0.0,0.0,6007.88,5782.45,4482.17,1515.91,0.0,9.8,Jul-11,273.1,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
434239,517921,12000,12000,11678.7754, 36 months,11.48,395.63,B,B2,The Just Company,1 year,MORTGAGE,50000.0,Source Verified,Aug-09,Fully Paid,n,credit_card,Becoming Debt Free,IL,13.87,0,Feb-99,2,15,0,15684,42.4,34,f,0.0,0.0,14242.3151,13848.38,12000.0,2242.32,0.0,0.0,Sep-12,417.1,Sep-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435800,521002,4000,4000,4000.0, 36 months,12.53,133.87,B,B5,dynacraft inc,4 years,RENT,55000.0,Source Verified,Aug-09,Fully Paid,n,debt_consolidation,consolidate,CA,3.01,0,Jul-01,0,4,0,3888,74.8,9,f,0.0,0.0,4819.118202,4819.12,4000.0,819.12,0.0,0.0,Sep-12,149.24,May-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435681,520792,20000,20000,19697.41507, 36 months,14.61,689.51,D,D1,Conidien Inc,2 years,MORTGAGE,115000.0,Verified,Aug-09,Fully Paid,n,major_purchase,Home Improvement Purchase,CT,1.82,0,Sep-93,2,25,0,1,0.0,53,f,0.0,0.0,23349.57253,22987.54,20000.0,3349.57,0.0,0.0,Jun-12,409.17,Jun-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435815,520993,10000,10000,9518.359505, 36 months,7.74,312.19,A,A3,Roanoke Wreck Repair Inc.,2 years,MORTGAGE,37000.0,Not Verified,Aug-09,Fully Paid,n,debt_consolidation,Personal Loan,VA,16.02,0,Oct-95,0,6,0,15520,52.6,32,f,0.0,0.0,11239.0909,10689.74,10000.0,1239.09,0.0,0.0,Sep-12,318.7,Apr-15,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435813,521019,10000,10000,9501.431314, 36 months,8.94,317.72,A,A5,"Wealth Conservation Group, Inc.",3 years,MORTGAGE,117000.0,Verified,Aug-09,Fully Paid,n,debt_consolidation,Credit Card Consolidation,NY,7.88,0,Oct-96,1,13,0,27400,44.1,32,f,0.0,0.0,11438.43225,10858.63,10000.0,1438.43,0.0,0.0,Sep-12,347.94,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435798,520996,6775,6775,6625.0, 36 months,8.59,214.16,A,A4,State Of Florida,10+ years,MORTGAGE,116004.0,Verified,Aug-09,Fully Paid,n,car,Toby's Truck,FL,0.89,0,Sep-90,0,7,0,1890,2.3,12,f,0.0,0.0,7671.288248,7501.45,6775.0,896.29,0.0,0.0,Apr-12,423.65,Mar-12,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435771,520948,9600,9600,9516.996222, 36 months,12.87,322.88,C,C1,AMN Healthcare/MHA Group,4 years,MORTGAGE,115000.0,Verified,Aug-09,Fully Paid,n,debt_consolidation,Arceo Family,TX,24.56,1,Feb-96,1,15,0,49128,61.4,36,f,0.0,0.0,11014.92177,10902.18,9600.0,1414.92,0.0,0.0,Feb-11,5853.05,Feb-11,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435743,520908,7000,7000,6975.0, 36 months,8.59,221.28,A,A4,Vector Wealth Management,2 years,RENT,40000.0,Source Verified,Aug-09,Fully Paid,n,debt_consolidation,Paying off a high interest loan,MN,6.87,0,Oct-00,2,12,0,7136,21.3,25,f,0.0,0.0,7965.903783,7937.45,7000.0,965.9,0.0,0.0,Sep-12,225.02,Apr-16,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
435619,520671,1600,1600,1600.0, 36 months,13.92,54.62,C,C4,Los Angeles Unified School District,9 years,MORTGAGE,72000.0,Not Verified,Aug-09,Fully Paid,n,credit_card,Elementary School Teacher Needs Help,CA,17.65,0,Oct-98,0,21,0,40106,80.4,34,f,0.0,0.0,1720.938315,1720.94,1600.0,120.94,0.0,0.0,Apr-10,1393.68,Apr-10,0.0,INDIVIDUAL,0,0.0,0,0.0,0.0
